age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,pass_sacked_yds
26.206,8,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,66.0,10.0,30.0,37.0,0,0
26.213,9,1,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0,0,41.0,10.0,30.0,30.0,0,0
26.226999999999997,10,1,0,0,1,0,1,1,0,0,0,0,17,0,1,1,0,0,73.0,10.0,29.0,53.0,0,0
28.253,13,1,0,0,0,0,1,1,0,0,0,0,3,1,1,0,1,0,71.0,9.0,30.0,56.0,62,0
28.26,14,1,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,0,38.0,10.0,30.0,19.0,14,0
28.267,15,1,0,0,0,0,1,0,0,0,0,0,6,1,0,1,1,0,88.0,9.0,29.0,60.0,99,0
28.274,16,1,0,0,1,0,1,1,0,0,0,0,5,0,1,0,0,0,73.0,7.0,30.0,25.0,91,0
28.151,1,1,0,0,1,1,1,1,0,0,0,0,7,1,1,0,1,0,70.0,9.0,29.0,72.0,0,0
28.158,2,1,0,0,0,1,0,1,1,0,0,0,4,1,0,0,0,0,21.0,20.0,29.0,56.0,0,0
28.165,3,1,0,0,1,1,1,1,0,0,0,0,10,0,0,1,1,0,67.0,10.0,29.0,67.0,0,0
28.171999999999997,4,1,0,0,1,0,0,1,0,0,0,0,7,0,0,0,0,0,57.0,10.0,29.0,67.0,0,0
28.179000000000002,5,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,26.0,20.0,30.0,50.0,0,0
28.186,6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.0,36.0,30.0,44.0,0,0
28.19,7,1,0,0,0,1,1,0,1,0,0,0,5,1,1,0,0,0,19.0,20.0,29.0,28.0,0,0
28.249000000000002,14,1,0,0,1,0,1,0,0,0,0,0,5,0,1,0,1,0,73.0,10.0,30.0,26.0,0,0
22.142,4,1,0,1,1,0,1,1,0,0,0,0,3,1,0,0,1,0,66.0,5.0,29.0,46.0,72,0
22.149,5,1,0,1,0,1,1,1,1,1,0,0,6,1,0,1,0,0,65.0,10.0,29.0,55.0,82,0
25.175,1,1,0,1,0,1,1,0,1,0,0,0,8,1,1,1,1,0,46.0,10.0,30.0,50.0,0,0
25.182,2,1,0,1,1,1,0,1,1,0,0,0,4,1,0,0,0,0,21.0,20.0,29.0,56.0,0,0
25.189,3,1,0,1,1,0,1,0,0,0,0,0,11,0,1,0,0,0,45.0,10.0,29.0,49.0,0,0
25.195999999999998,4,1,0,1,0,1,1,0,1,1,1,0,3,1,1,0,0,0,90.0,6.0,29.0,61.0,0,0
25.203000000000003,5,1,0,1,1,0,1,0,1,0,0,0,12,0,0,0,0,0,46.0,10.0,29.0,40.0,0,0
25.21,6,1,0,1,1,0,1,0,0,0,0,0,8,1,0,0,0,0,0.0,10.0,30.0,0.0,0,0
25.217,7,1,0,1,0,1,1,1,0,0,0,0,8,1,0,1,1,0,57.0,10.0,29.0,39.0,0,0
25.224,8,1,0,1,0,1,1,1,0,0,0,0,9,0,0,0,0,0,50.0,10.0,30.0,31.0,0,0
25.238000000000003,9,1,0,1,1,0,0,1,1,0,0,0,4,0,0,1,0,0,48.0,10.0,30.0,28.0,0,0
25.245,10,1,0,1,1,0,1,1,1,1,0,0,11,0,1,1,0,0,90.0,7.0,29.0,56.0,0,0
25.252,11,1,0,1,0,1,1,1,0,0,0,0,11,0,0,1,0,0,44.0,10.0,30.0,4.0,0,0
25.256,12,1,0,1,0,1,1,0,0,0,0,0,6,0,1,1,0,0,75.0,10.0,30.0,21.0,0,0
25.266,13,1,0,1,1,0,1,0,1,1,0,1,7,0,0,1,1,0,89.0,3.0,30.0,24.0,0,0
25.274,14,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,84.0,10.0,30.0,11.0,0,0
25.28,15,1,0,1,0,1,1,0,0,0,0,0,8,0,0,0,0,0,76.0,10.0,29.0,32.0,0,0
25.287,16,1,0,1,1,1,0,1,1,0,0,0,11,0,1,0,0,0,51.0,10.0,30.0,15.0,0,0
26.265,13,1,0,1,0,0,1,1,0,0,0,0,7,0,0,1,1,0,66.0,9.0,29.0,36.0,68,0
26.272,14,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,1,0,77.0,9.0,32.0,42.0,79,0
26.276,15,1,0,1,1,0,0,1,0,0,0,0,3,0,1,0,1,0,75.0,9.0,31.0,46.0,51,0
26.285999999999998,16,1,0,1,0,0,1,0,0,0,0,0,5,0,1,0,0,0,90.0,7.0,29.0,39.0,100,0
25.232,1,1,0,0,0,0,1,1,0,0,0,0,13,0,0,1,1,0,69.0,10.0,30.0,66.0,0,0
25.316,12,1,0,0,1,0,0,1,0,0,0,0,5,1,0,1,1,0,42.0,10.0,30.0,34.0,0,0
25.323,13,1,0,0,0,0,0,1,0,0,0,0,11,1,1,0,1,0,55.0,10.0,30.0,65.0,0,0
25.33,14,1,0,0,0,0,1,0,0,0,0,0,7,1,0,0,1,0,68.0,10.0,30.0,58.0,0,0
25.337,15,1,0,0,1,1,1,0,0,0,0,0,12,0,1,0,1,0,79.0,7.0,29.0,28.0,0,0
25.344,16,1,0,0,1,1,1,1,0,0,0,0,3,1,0,0,0,0,55.0,10.0,30.0,41.0,0,0
22.243000000000002,1,0,0,1,0,0,1,1,0,0,0,0,6,1,0,0,1,0,73.0,9.0,29.0,71.0,67,0
22.25,2,0,0,1,1,1,0,0,0,0,0,0,2,1,0,0,0,0,45.0,10.0,30.0,67.0,12,0
22.256999999999998,3,0,0,1,1,0,1,1,0,0,0,0,8,0,0,1,1,0,79.0,8.0,29.0,68.0,84,0
22.264,4,0,0,1,0,0,0,1,0,0,0,0,7,0,0,1,0,0,79.0,7.0,29.0,68.0,52,0
25.0,14,1,0,0,0,1,0,1,1,1,0,0,0,1,0,1,0,0,91.0,3.0,29.0,22.0,100,0
25.006,15,1,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,76.0,10.0,29.0,3.0,3,0
25.014,16,1,0,0,0,1,0,0,0,0,0,0,4,0,1,0,0,0,65.0,10.0,29.0,20.0,0,0
22.135,1,0,1,1,1,0,1,1,0,0,0,0,3,0,0,1,0,0,30.0,50.0,30.0,46.0,0,0
22.145,2,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,37.0,22.0,30.0,50.0,0,0
22.151999999999997,3,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,43.0,19.0,29.0,48.0,0,0
22.159000000000002,4,0,1,1,1,0,1,1,0,0,0,0,8,1,0,1,1,0,48.0,10.0,30.0,53.0,0,0
22.166,5,0,1,1,1,0,0,1,1,0,0,0,6,1,1,1,0,0,57.0,10.0,31.0,70.0,0,0
22.173000000000002,6,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,61.0,8.0,30.0,54.0,0,0
22.18,7,0,1,1,1,0,1,0,1,0,0,0,7,1,1,0,0,0,53.0,10.0,30.0,35.0,0,0
22.194000000000003,8,0,1,1,1,0,0,1,1,0,0,0,15,0,0,1,1,0,0.0,10.0,30.0,0.0,0,0
22.201,9,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,28.0,4.0,29.0,28.0,0,0
22.208000000000002,10,0,1,1,1,0,1,1,1,1,0,1,24,0,1,1,0,0,81.0,10.0,29.0,62.0,0,0
22.215,11,0,1,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,28.0,23.0,30.0,4.0,0,0
22.219,12,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,42.0,6.0,30.0,16.0,0,0
22.229,13,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,82.0,5.0,30.0,25.0,0,0
22.237,14,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,84.0,10.0,30.0,11.0,0,0
22.243000000000002,15,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,81.0,20.0,29.0,57.0,0,0
22.25,16,0,1,1,1,0,1,0,0,0,0,0,9,1,0,1,1,0,46.0,10.0,29.0,38.0,0,0
23.136999999999997,1,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,39.0,15.0,30.0,51.0,0,0
23.141,2,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,62.0,24.0,29.0,66.0,0,0
23.151,3,0,1,1,1,0,1,0,0,0,0,1,19,0,1,0,1,0,61.0,10.0,29.0,55.0,0,0
23.158,4,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,50.0,4.0,30.0,59.0,0,0
23.165,5,0,1,1,1,1,1,0,0,1,0,0,19,1,1,0,0,0,44.0,10.0,29.0,35.0,0,0
23.171999999999997,6,0,1,1,1,0,1,1,0,0,0,0,4,1,0,1,0,0,46.0,10.0,30.0,64.0,0,0
23.179000000000002,7,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,33.0,29.0,30.0,28.0,0,0
23.186,8,0,1,1,1,0,1,0,1,0,0,0,5,0,0,0,0,0,25.0,10.0,29.0,30.0,0,0
23.193,9,0,1,1,1,0,1,0,1,0,0,0,5,0,0,1,0,0,54.0,10.0,30.0,22.0,0,0
23.2,10,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,37.0,20.0,29.0,31.0,0,0
23.215,11,0,1,1,1,1,1,1,0,0,0,0,9,1,0,0,0,0,56.0,10.0,30.0,42.0,0,0
23.221,12,0,1,1,0,0,1,1,0,1,1,1,0,1,0,0,0,0,44.0,37.0,30.0,36.0,0,0
23.228,13,0,1,1,1,0,0,1,0,0,0,0,12,1,0,0,1,0,69.0,10.0,29.0,66.0,38,0
23.235,14,0,1,1,0,0,1,1,0,0,0,0,7,0,1,0,0,0,65.0,9.0,29.0,38.0,83,0
23.241999999999997,15,0,1,1,1,0,1,1,0,0,0,0,2,0,1,1,1,0,74.0,9.0,29.0,50.0,77,0
23.249000000000002,16,0,1,1,0,0,1,0,0,0,0,0,3,0,0,1,0,0,62.0,10.0,29.0,43.0,100,0
24.143,1,0,1,1,1,0,0,1,0,0,0,0,5,1,0,0,1,0,10.0,10.0,29.0,22.0,53,0
24.15,2,0,1,1,1,0,0,0,0,0,1,1,7,0,1,0,0,0,26.0,10.0,30.0,49.0,27,0
24.156999999999996,3,0,1,1,0,0,1,1,0,0,0,0,8,1,1,1,1,0,61.0,10.0,30.0,58.0,71,0
24.160999999999998,4,0,1,1,1,0,1,1,0,0,0,0,7,0,0,1,1,0,74.0,9.0,29.0,46.0,80,0
24.171,5,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,45.0,10.0,30.0,45.0,14,0
24.178,6,0,1,1,1,0,0,1,0,0,0,0,10,0,0,1,0,0,64.0,9.0,31.0,56.0,56,0
24.186,7,0,1,1,1,1,0,0,0,0,0,0,2,0,0,1,0,0,34.0,9.0,30.0,45.0,3,0
24.191999999999997,8,0,1,1,0,0,0,1,0,0,0,0,6,1,0,1,1,0,71.0,9.0,30.0,55.0,47,0
24.206,9,0,1,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,31.0,10.0,31.0,32.0,1,0
24.213,10,0,1,1,0,0,0,1,0,0,0,0,10,1,0,0,1,0,45.0,10.0,29.0,27.0,49,0
24.221,11,0,1,1,1,0,1,1,0,0,0,0,8,0,1,1,1,0,74.0,9.0,31.0,34.0,90,0
24.226999999999997,12,0,1,1,1,0,1,1,0,0,0,0,14,0,0,1,1,0,75.0,9.0,29.0,70.0,77,0
24.234,13,0,1,1,0,0,1,1,0,0,0,0,3,1,1,0,1,0,71.0,9.0,30.0,56.0,62,0
24.241,14,0,1,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,38.0,10.0,30.0,19.0,14,0
24.248,15,0,1,1,0,0,1,0,0,0,0,0,6,1,0,1,1,0,88.0,9.0,29.0,60.0,99,0
24.255,16,0,1,1,1,0,1,1,0,0,0,0,5,0,1,0,0,0,73.0,7.0,30.0,25.0,91,0
25.141,1,0,1,1,0,0,0,1,0,0,0,0,7,0,1,0,0,0,46.0,10.0,29.0,59.0,34,0
25.148000000000003,2,0,1,1,1,0,0,1,0,0,0,0,5,0,1,0,0,0,77.0,7.0,32.0,68.0,28,0
25.155,3,0,1,1,1,0,0,1,0,0,0,0,4,0,0,1,1,0,63.0,9.0,30.0,73.0,34,0
25.162,4,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,90.0,9.0,29.0,64.0,88,0
25.169,5,0,1,1,0,0,0,1,0,0,0,0,12,1,0,0,1,0,54.0,10.0,29.0,45.0,25,0
25.176,6,0,1,1,1,0,1,1,0,0,0,0,6,1,1,0,0,0,63.0,9.0,30.0,53.0,79,0
25.183000000000003,7,0,1,1,1,0,0,1,0,0,0,0,11,0,1,0,1,0,46.0,10.0,30.0,38.0,36,0
25.197,8,0,1,1,0,0,1,1,0,0,0,0,10,1,0,0,1,0,38.0,10.0,30.0,37.0,66,0
25.201,9,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,55.0,10.0,31.0,36.0,10,0
25.211,10,0,1,1,1,0,0,0,0,0,0,0,7,0,1,1,0,0,43.0,10.0,29.0,31.0,0,0
25.218000000000004,11,0,1,1,0,0,0,0,0,0,0,0,8,0,1,0,0,0,46.0,10.0,30.0,29.0,10,0
25.225,12,0,1,1,0,0,0,0,0,0,0,0,3,1,0,0,1,0,56.0,10.0,29.0,30.0,16,0
25.233,13,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,92.0,3.0,29.0,31.0,12,0
25.239,14,0,1,1,0,0,1,1,1,1,0,0,6,0,0,1,0,0,82.0,8.0,29.0,52.0,93,0
25.246,15,0,1,1,1,0,0,1,0,0,0,0,4,0,0,0,1,0,80.0,9.0,29.0,33.0,49,0
25.253,16,0,1,1,1,0,0,0,1,1,0,1,1,0,1,1,1,0,93.0,1.0,30.0,36.0,96,0
26.14,1,0,1,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,43.0,9.0,29.0,61.0,6,0
26.147,2,0,1,1,1,0,0,1,0,1,1,0,5,1,1,0,0,0,66.0,10.0,29.0,51.0,25,0
26.151,3,0,1,1,0,0,0,0,0,0,0,0,5,0,1,0,1,0,52.0,10.0,29.0,47.0,17,0
26.160999999999998,4,0,1,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,13.0,10.0,29.0,35.0,0,0
26.168000000000003,5,0,1,1,1,1,1,1,1,1,0,0,6,1,0,1,0,0,65.0,10.0,29.0,55.0,82,0
26.189,8,0,1,1,1,0,0,0,1,0,0,0,2,0,1,1,1,0,96.0,7.0,30.0,62.0,84,0
26.195999999999998,9,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,56.0,10.0,29.0,42.0,15,0
26.203000000000003,10,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.0,10.0,29.0,49.0,9,0
26.217,11,0,1,1,0,0,0,1,0,0,0,0,4,1,1,1,0,0,80.0,7.0,31.0,57.0,49,0
26.224,12,0,1,1,1,0,0,0,0,0,0,0,2,1,1,0,0,0,53.0,10.0,29.0,33.0,8,0
26.230999999999998,13,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,0,46.0,10.0,31.0,36.0,4,0
26.238000000000003,14,0,1,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,25.0,10.0,30.0,25.0,6,0
26.245,15,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,64.0,8.0,30.0,40.0,56,0
26.252,16,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,57.0,4.0,30.0,47.0,5,0
27.148000000000003,1,1,0,0,0,0,0,0,0,0,0,0,8,0,1,0,1,0,56.0,9.0,29.0,65.0,8,0
27.162,3,1,0,0,1,0,0,0,0,0,0,0,13,1,1,0,0,0,44.0,10.0,29.0,56.0,4,0
27.017,6,1,0,0,0,0,1,0,1,0,0,0,8,0,0,1,0,0,36.0,10.0,30.0,34.0,0,0
27.024,7,1,0,0,1,0,0,1,0,0,0,0,8,0,1,0,0,0,11.0,60.0,29.0,12.0,0,0
27.031,8,1,0,0,0,0,1,1,0,0,0,0,10,1,0,0,0,0,72.0,10.0,30.0,40.0,0,0
27.035,9,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,82.0,7.0,30.0,27.0,0,0
27.045,10,1,0,0,1,0,1,1,0,0,0,0,7,1,1,0,0,0,63.0,10.0,30.0,54.0,0,0
27.053,11,1,0,0,0,0,0,1,1,0,0,0,8,0,1,1,0,0,39.0,10.0,30.0,10.0,0,0
27.059,12,1,0,0,0,0,1,0,0,0,0,0,3,0,1,1,0,0,81.0,10.0,30.0,32.0,0,0
27.066,13,1,0,0,0,0,1,0,0,0,1,0,5,0,0,1,1,0,89.0,10.0,30.0,25.0,0,0
27.073,14,1,0,0,1,1,1,0,0,0,0,0,12,0,1,0,0,0,70.0,10.0,30.0,30.0,0,0
27.08,15,1,0,0,0,0,0,1,1,0,0,0,9,0,1,1,0,0,98.0,10.0,29.0,61.0,0,0
27.087,16,1,0,0,1,0,0,1,0,1,0,1,5,0,0,1,1,0,85.0,2.0,29.0,38.0,0,0
27.339000000000002,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,51.0,10.0,30.0,64.0,0,0
27.346,2,1,0,0,0,0,0,1,1,0,0,0,9,0,0,1,0,0,50.0,10.0,29.0,53.0,0,0
27.353,3,1,0,0,1,1,0,1,0,0,0,0,3,1,0,0,1,0,22.0,20.0,29.0,52.0,0,0
27.36,4,1,0,0,0,0,1,1,0,0,0,0,7,0,0,1,0,0,48.0,10.0,29.0,54.0,0,0
28.002,5,1,0,0,0,0,0,1,1,0,0,0,6,0,0,1,0,0,22.0,10.0,29.0,44.0,0,0
28.01,6,1,0,0,1,1,0,1,1,0,0,0,11,0,1,1,0,0,84.0,10.0,29.0,59.0,0,0
28.016,7,1,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,32.0,30.0,30.0,32.0,0,0
28.03,8,1,0,0,0,0,0,1,1,0,0,0,10,0,1,0,0,0,48.0,10.0,30.0,44.0,0,0
28.037,9,1,0,0,1,1,1,0,1,0,0,0,8,0,0,1,1,0,43.0,10.0,30.0,43.0,0,0
28.044,10,1,0,0,1,0,1,0,0,0,0,0,4,1,1,0,0,0,47.0,10.0,30.0,24.0,0,0
28.051,11,1,0,0,0,0,1,1,0,0,0,0,4,0,0,1,0,0,40.0,10.0,30.0,38.0,0,0
28.055,12,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,60.0,9.0,30.0,44.0,0,0
28.065,13,1,0,0,1,0,1,0,0,0,0,0,2,1,1,0,0,0,87.0,9.0,29.0,57.0,97,0
28.072,14,1,0,0,1,0,0,0,0,0,0,0,2,1,1,1,1,0,61.0,10.0,29.0,37.0,18,0
28.078000000000003,15,1,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,82.0,9.0,29.0,52.0,100,0
28.086,16,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,0,56.0,9.0,30.0,41.0,0,0
28.346,1,1,0,0,0,0,1,1,0,0,0,0,4,1,0,1,1,0,82.0,8.0,29.0,58.0,76,0
28.351999999999997,2,1,0,0,1,0,0,0,0,0,0,0,2,0,1,0,0,0,50.0,10.0,31.0,49.0,14,0
28.359,3,1,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,18.0,10.0,30.0,49.0,12,0
29.000999999999998,4,1,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,37.0,10.0,29.0,48.0,11,0
29.008000000000003,5,1,0,0,1,0,0,0,0,0,0,0,3,1,0,1,1,0,72.0,9.0,29.0,48.0,0,0
29.015,6,1,0,0,0,0,0,1,0,0,0,0,10,0,0,1,0,0,64.0,9.0,31.0,56.0,56,0
29.019000000000002,7,1,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,63.0,9.0,29.0,53.0,4,0
29.029,8,1,0,0,1,1,0,0,0,0,0,0,4,1,1,0,0,0,59.0,10.0,30.0,52.0,9,0
29.035999999999998,9,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,1,0,83.0,7.0,29.0,53.0,74,0
29.05,10,1,0,0,1,0,0,1,0,0,0,0,3,1,0,0,1,0,64.0,10.0,32.0,36.0,27,0
29.057,11,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,0,37.0,10.0,31.0,31.0,6,0
29.064,12,1,0,0,1,0,0,0,0,0,0,0,4,1,1,0,0,0,65.0,9.0,29.0,34.0,20,0
29.070999999999998,13,1,0,0,1,0,1,1,0,0,0,0,8,1,1,1,0,0,78.0,8.0,32.0,55.0,91,0
29.078000000000003,14,1,0,0,0,0,1,1,0,0,0,0,5,0,1,1,0,0,72.0,9.0,31.0,43.0,62,0
29.085,15,1,0,0,1,1,1,1,0,0,0,0,13,1,0,0,1,0,80.0,9.0,30.0,31.0,93,0
29.092,16,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,56.0,10.0,32.0,42.0,45,0
29.345,1,1,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,68.0,9.0,30.0,50.0,15,0
29.351,2,1,0,0,1,0,0,1,0,0,0,0,3,1,1,0,1,0,57.0,10.0,29.0,68.0,28,0
29.358,3,1,0,0,1,0,0,1,0,0,0,0,2,0,1,0,0,0,54.0,10.0,29.0,52.0,45,0
29.365,4,1,0,0,0,0,0,1,0,0,0,0,8,0,0,1,0,0,56.0,9.0,30.0,52.0,39,0
30.003,5,1,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,36.0,10.0,29.0,44.0,11,0
30.013,6,1,0,0,1,0,1,1,0,0,0,0,9,1,0,1,1,0,59.0,9.0,29.0,57.0,75,0
30.02,7,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,0,56.0,9.0,31.0,53.0,14,0
30.034000000000002,8,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,74.0,9.0,29.0,59.0,54,0
30.041,9,1,0,0,1,1,0,0,0,0,0,0,1,1,1,1,0,0,22.0,10.0,30.0,40.0,10,0
30.048000000000002,10,1,0,0,0,0,1,1,1,1,0,0,1,1,1,0,0,0,78.0,9.0,32.0,54.0,53,0
30.055,11,1,0,0,1,0,0,0,0,0,0,0,10,0,0,0,1,0,56.0,9.0,30.0,62.0,12,0
30.061999999999998,12,1,0,0,1,0,1,1,1,1,0,0,5,1,0,1,0,0,83.0,5.0,30.0,30.0,80,0
30.069000000000003,13,1,0,0,0,0,0,1,0,0,0,0,3,1,0,0,1,0,72.0,9.0,29.0,45.0,27,0
30.076,14,1,0,0,1,1,1,1,0,0,0,0,6,0,1,0,0,0,86.0,8.0,31.0,46.0,86,0
30.081999999999997,15,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0,0,50.0,10.0,31.0,37.0,17,0
30.09,16,1,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,63.0,9.0,31.0,40.0,47,0
30.342,1,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,43.0,9.0,29.0,61.0,6,0
30.349,2,1,0,0,1,0,0,1,0,1,1,0,5,1,1,0,0,0,66.0,10.0,29.0,51.0,25,0
30.353,3,1,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,52.0,10.0,29.0,47.0,17,0
30.363000000000003,4,1,0,0,1,1,0,0,0,0,0,0,2,1,1,1,0,0,13.0,10.0,29.0,35.0,0,0
31.005,5,1,0,0,1,1,1,1,1,1,0,0,6,1,0,1,0,0,65.0,10.0,29.0,55.0,82,0
31.011999999999997,6,1,0,0,1,0,1,1,0,0,0,0,3,1,1,0,0,0,88.0,7.0,30.0,65.0,92,0
31.019000000000002,7,1,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,59.0,10.0,32.0,53.0,0,0
31.026,8,1,0,0,1,0,0,0,1,0,0,0,2,0,1,1,1,0,96.0,7.0,30.0,62.0,84,0
31.033,9,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,56.0,10.0,29.0,42.0,15,0
31.04,10,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,59.0,10.0,29.0,49.0,9,0
31.054000000000002,11,1,0,0,0,0,0,1,0,0,0,0,4,1,1,1,0,0,80.0,7.0,31.0,57.0,49,0
31.061,12,1,0,0,1,0,0,0,0,0,0,0,2,1,1,0,0,0,53.0,10.0,29.0,33.0,8,0
31.068,13,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,46.0,10.0,31.0,36.0,4,0
31.075,14,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,25.0,10.0,30.0,25.0,6,0
31.081999999999997,15,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,64.0,8.0,30.0,40.0,56,0
31.089000000000002,16,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,57.0,4.0,30.0,47.0,5,0
30.298000000000002,1,0,1,0,0,0,1,0,1,0,0,0,3,1,1,0,1,0,40.0,10.0,29.0,59.0,0,0
31.025,13,0,1,0,1,0,1,0,0,0,0,0,9,0,1,0,1,0,60.0,10.0,30.0,4.0,0,0
31.045,16,0,1,0,0,0,1,0,0,0,0,0,6,1,0,0,1,0,80.0,10.0,30.0,27.0,0,0
31.325,5,0,1,0,1,1,1,0,0,0,0,0,11,1,0,1,1,0,47.0,10.0,29.0,33.0,0,14
31.331999999999997,6,0,1,0,0,0,0,1,1,0,0,0,3,1,0,0,0,0,41.0,10.0,30.0,35.0,0,31
31.339000000000002,7,0,1,0,0,0,1,1,0,0,0,0,8,0,0,0,0,0,54.0,10.0,30.0,29.0,0,28
31.346,8,0,1,0,1,0,1,0,0,1,0,0,19,0,1,0,0,0,36.0,10.0,29.0,34.0,0,25
31.36,9,0,1,0,0,0,1,1,1,1,0,0,11,1,1,0,0,0,82.0,10.0,29.0,36.0,0,6
31.364,10,0,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,81.0,10.0,30.0,65.0,0,10
32.01,11,0,1,0,0,1,1,0,0,1,0,0,21,0,0,0,0,0,63.0,10.0,29.0,28.0,0,10
32.016,12,0,1,0,0,0,1,0,0,0,0,0,11,1,1,0,0,0,69.0,10.0,29.0,47.0,0,9
32.023,13,0,1,0,1,0,0,0,0,0,0,0,3,0,1,0,0,0,28.0,4.0,31.0,22.0,20,14
32.03,14,0,1,0,0,0,1,0,0,0,0,0,9,0,1,0,1,0,93.0,6.0,29.0,32.0,100,18
32.037,15,0,1,0,1,0,1,1,0,0,0,0,6,0,0,1,0,0,90.0,8.0,31.0,59.0,81,21
32.044000000000004,16,0,1,0,1,0,1,0,0,0,0,0,8,0,1,0,1,0,73.0,9.0,29.0,40.0,96,12
23.303,1,1,0,0,1,1,1,0,1,0,0,0,8,1,1,1,1,0,46.0,10.0,30.0,50.0,0,0
23.31,2,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,73.0,10.0,30.0,53.0,0,0
23.316999999999997,3,1,0,0,0,1,1,0,1,0,0,0,16,1,0,1,0,0,53.0,10.0,29.0,52.0,0,0
23.324,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,,8.0,29.0,,0,0
23.338,5,1,0,0,0,1,1,1,0,0,0,0,5,1,0,1,1,0,38.0,10.0,30.0,32.0,0,0
