age,game_num,position_bit_1,position_bit_2,position_bit_3,away,kickoff_dome_x,kickoff_weather_summary_x_bit_1,kickoff_weather_summary_x_bit_2,kickoff_weather_summary_x_bit_3,kickoff_weather_summary_x_bit_4,kickoff_weather_summary_x_bit_5,kickoff_weather_summary_x_bit_6,wind_speed,wind_direction_1,wind_direction_2,wind_direction_3,wind_direction_4,wind_direction_5,kickoff_humidity_x,kickoff_visibility_x,kickoff_barometer_x,kickoff_dew_point_x,kickoff_cloud_cover_x,gs,punt_ret_yds_per_ret
27.041999999999998,15,1,0,1,1,0,1,1,0,0,0,0,2,1,0,0,1,0,92.0,4.0,29.0,63.0,66,1,0.0
27.32,4,1,0,1,1,0,0,1,0,0,0,0,4,1,0,1,1,0,66.0,7.0,29.0,52.0,50,1,0.0
28.006999999999998,10,1,0,1,0,0,0,1,0,0,0,0,6,0,0,1,0,0,65.0,10.0,30.0,21.0,44,1,0.0
28.028000000000002,13,1,0,1,1,0,1,1,0,0,0,0,4,1,1,0,0,0,64.0,5.0,30.0,19.0,80,1,0.0
28.034000000000002,14,1,0,1,1,1,1,1,0,0,0,0,5,0,0,1,1,0,82.0,10.0,29.0,23.0,88,1,0.0
24.354,1,1,0,1,1,0,1,1,0,0,0,0,5,1,1,1,1,0,74.0,9.0,30.0,65.0,0,1,0.0
24.361,2,1,0,1,1,0,1,1,0,0,0,0,9,0,1,1,1,0,54.0,10.0,29.0,72.0,0,1,0.0
25.003,3,1,0,1,0,0,1,0,1,0,0,0,7,0,0,0,1,0,39.0,10.0,29.0,49.0,0,1,0.0
25.353,1,1,0,1,0,1,1,0,1,0,0,0,6,1,0,1,0,0,40.0,10.0,30.0,50.0,0,1,0.0
26.024,5,1,0,1,0,1,0,1,1,0,0,0,11,0,1,1,0,0,84.0,10.0,29.0,59.0,0,1,0.0
26.03,6,1,0,1,0,1,1,1,0,0,0,0,4,1,0,0,0,0,54.0,10.0,30.0,45.0,0,1,0.0
26.037,7,1,0,1,1,0,1,0,1,0,0,0,13,0,1,1,0,0,42.0,10.0,29.0,59.0,0,1,0.0
26.044,8,1,0,1,1,0,0,1,1,0,0,0,10,0,1,0,0,0,48.0,10.0,30.0,44.0,0,1,0.0
26.051,9,1,0,1,1,1,0,1,1,0,0,0,6,0,1,1,1,0,18.0,20.0,29.0,36.0,0,1,0.0
26.058000000000003,10,1,0,1,0,1,0,0,1,0,0,1,6,0,1,0,1,0,85.0,8.0,30.0,29.0,0,1,0.0
26.065,11,1,0,1,1,0,1,0,1,0,1,0,3,0,1,1,0,0,58.0,10.0,29.0,56.0,0,1,0.0
26.072,12,1,0,1,0,1,1,0,0,0,0,0,12,0,0,0,0,0,55.0,10.0,29.0,53.0,0,1,0.0
26.079,13,1,0,1,1,0,0,0,0,0,0,0,10,1,0,0,0,0,41.0,10.0,30.0,23.0,3,1,0.0
26.083000000000002,14,1,0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,84.0,8.0,29.0,26.0,2,1,0.0
26.093000000000004,15,1,0,1,0,1,1,0,0,0,0,0,7,1,1,0,1,0,73.0,9.0,30.0,33.0,98,1,0.0
26.1,16,1,0,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,82.0,10.0,29.0,38.0,93,1,0.0
26.359,1,1,0,1,0,1,0,0,0,0,0,0,3,1,1,0,0,0,36.0,10.0,29.0,43.0,1,1,0.0
27.000999999999998,2,1,0,1,1,0,0,1,0,0,0,0,6,1,0,0,0,0,53.0,10.0,31.0,57.0,51,1,0.0
27.008000000000003,3,1,0,1,0,1,1,1,0,0,0,0,4,1,1,0,1,0,72.0,9.0,31.0,66.0,91,1,0.0
27.015,4,1,0,1,1,1,0,1,0,0,0,0,14,0,1,1,0,0,25.0,10.0,29.0,50.0,55,1,0.0
27.022,5,1,0,1,1,0,0,0,0,0,0,0,15,1,0,1,1,0,54.0,10.0,29.0,56.0,1,1,0.0
27.035999999999998,6,1,0,1,0,1,0,1,0,0,0,0,7,0,0,1,1,0,44.0,10.0,30.0,40.0,56,1,0.0
27.043000000000003,7,1,0,1,0,1,0,0,0,0,0,0,4,1,1,0,0,0,59.0,10.0,30.0,52.0,9,1,0.0
27.05,8,1,0,1,1,0,0,0,0,0,0,0,14,1,1,0,0,0,39.0,10.0,32.0,32.0,0,1,0.0
27.057,9,1,0,1,0,1,0,0,0,0,0,0,8,1,1,0,0,0,28.0,9.0,29.0,32.0,12,1,0.0
27.064,10,1,0,1,1,0,0,1,0,0,0,0,10,1,0,0,1,0,45.0,10.0,29.0,27.0,49,1,0.0
27.070999999999998,11,1,0,1,1,0,1,1,0,0,0,0,6,0,0,1,1,0,81.0,8.0,31.0,40.0,92,1,0.0
27.078000000000003,12,1,0,1,0,1,1,1,0,0,0,0,4,1,0,1,1,0,56.0,10.0,29.0,35.0,79,1,0.0
27.085,13,1,0,1,0,1,1,0,0,0,0,0,15,1,1,1,0,0,86.0,7.0,32.0,58.0,99,1,0.0
27.359,1,1,0,1,1,0,0,0,0,0,0,0,6,0,0,1,0,0,68.0,9.0,30.0,50.0,15,1,0.0
27.365,2,1,0,1,0,0,0,0,0,0,0,0,4,0,0,0,0,0,48.0,9.0,29.0,63.0,3,1,0.0
28.006,3,1,0,1,1,0,0,1,0,0,0,0,3,0,1,0,1,0,60.0,9.0,30.0,73.0,28,1,0.0
28.013,4,1,0,1,1,1,1,1,0,0,0,0,4,0,1,1,1,0,56.0,10.0,30.0,64.0,64,1,0.0
28.02,5,1,0,1,0,0,0,0,0,0,0,0,5,0,0,0,0,0,27.0,10.0,31.0,49.0,2,1,0.0
28.026999999999997,6,1,0,1,1,1,1,1,0,0,0,0,11,1,0,1,1,0,89.0,7.0,32.0,61.0,60,1,0.0
28.034000000000002,7,1,0,1,0,0,0,1,0,0,0,0,10,1,1,1,1,0,63.0,7.0,29.0,42.0,50,1,0.0
28.048000000000002,8,1,0,1,0,0,0,0,0,0,0,0,3,1,1,0,0,0,62.0,7.0,30.0,58.0,12,1,0.0
28.055,9,1,0,1,1,0,0,0,0,0,0,0,4,0,1,0,1,0,37.0,10.0,30.0,29.0,3,1,0.0
28.061999999999998,10,1,0,1,0,0,0,1,0,0,0,0,4,1,0,1,1,0,68.0,8.0,31.0,52.0,48,1,0.0
28.069000000000003,11,1,0,1,1,1,0,1,0,0,0,0,2,0,1,1,1,0,66.0,10.0,29.0,48.0,28,1,0.0
28.076,12,1,0,1,1,0,0,1,0,0,0,0,7,1,0,0,1,0,56.0,10.0,29.0,23.0,28,1,0.0
28.083000000000002,13,1,0,1,0,0,1,1,0,0,0,0,2,1,0,1,1,0,78.0,8.0,29.0,57.0,88,1,0.0
28.087,14,1,0,1,1,0,1,1,0,0,0,0,3,0,0,0,1,0,69.0,10.0,30.0,26.0,60,1,0.0
28.096,15,1,0,1,0,0,0,0,0,0,0,0,7,0,0,1,0,0,50.0,10.0,31.0,37.0,17,1,0.0
28.363000000000003,2,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,1,0,73.0,10.0,30.0,68.0,75,1,0.0
29.005,3,1,0,1,1,1,0,0,0,0,0,0,2,1,0,1,0,0,42.0,10.0,31.0,60.0,5,1,0.0
29.011999999999997,4,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0,1,0,41.0,3.0,30.0,40.0,6,1,0.0
29.033,7,1,0,1,0,0,0,0,0,0,0,0,4,1,1,0,0,0,46.0,3.0,30.0,52.0,5,1,0.0
24.03,12,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,75.0,7.0,29.0,43.0,11,1,0.0
24.037,13,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,0,56.0,9.0,29.0,38.0,5,1,0.0
24.043000000000003,14,1,0,1,0,1,1,1,0,0,0,0,5,0,0,1,1,0,82.0,10.0,29.0,23.0,88,1,0.0
24.051,15,1,0,1,1,0,1,1,0,0,0,0,2,1,1,1,0,0,75.0,5.0,31.0,28.0,91,1,0.0
24.058000000000003,16,1,0,1,0,1,0,0,0,0,0,0,5,1,0,0,1,0,62.0,10.0,29.0,1.0,21,1,0.0
21.146,2,1,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,84.0,10.0,30.0,70.0,0,1,0.0
21.153000000000002,3,1,0,1,0,1,1,1,0,0,0,0,10,0,0,1,1,0,67.0,10.0,29.0,67.0,0,1,0.0
21.174,6,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,86.0,10.0,30.0,43.0,0,1,0.0
21.188000000000002,7,1,0,1,0,1,1,1,0,0,0,0,6,1,1,1,0,0,68.0,10.0,30.0,61.0,0,1,0.0
21.201999999999998,9,1,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,68.0,10.0,30.0,54.0,0,1,0.0
21.213,11,1,0,1,1,1,1,0,0,0,0,0,4,0,1,1,1,0,80.0,10.0,30.0,47.0,0,1,0.0
21.224,12,1,0,1,1,0,0,1,0,0,0,0,3,1,1,1,0,0,70.0,10.0,29.0,33.0,0,1,0.0
21.23,13,1,0,1,0,1,0,1,0,1,0,0,4,1,0,0,0,0,100.0,2.0,30.0,52.0,0,1,0.0
21.237,14,1,0,1,1,1,0,0,1,0,1,1,5,1,0,1,1,0,64.0,6.0,30.0,22.0,0,1,0.0
21.244,15,1,0,1,1,0,0,0,0,0,0,1,12,0,1,1,0,0,87.0,6.0,30.0,66.0,0,1,0.0
22.145,2,1,0,1,1,0,1,1,0,0,0,0,5,0,1,0,0,0,56.0,10.0,30.0,46.0,0,1,0.0
22.151999999999997,3,1,0,1,0,1,0,1,0,0,0,0,11,0,0,0,1,0,53.0,10.0,30.0,68.0,0,1,0.0
22.159000000000002,4,1,0,1,1,0,1,0,1,0,0,0,3,1,1,1,1,0,47.0,10.0,30.0,57.0,0,1,0.0
22.201,9,1,0,1,0,1,1,0,1,0,0,0,8,0,0,1,1,0,43.0,10.0,30.0,43.0,0,1,0.0
22.208000000000002,10,1,0,1,0,1,1,1,0,1,0,0,19,1,1,1,0,0,62.0,10.0,29.0,63.0,0,1,0.0
22.215999999999998,11,1,0,1,0,1,1,1,0,0,0,0,9,1,0,0,0,0,56.0,10.0,30.0,42.0,0,1,0.0
22.237,14,1,0,1,1,0,1,0,0,0,0,0,6,1,1,1,0,0,93.0,3.0,29.0,40.0,100,1,0.0
23.179000000000002,5,1,0,1,1,0,0,0,0,0,0,0,6,0,0,1,1,0,32.0,10.0,31.0,29.0,0,1,0.0
23.186,6,1,0,1,0,0,1,1,0,0,0,0,11,0,1,1,1,0,67.0,9.0,31.0,70.0,73,1,0.0
23.19,7,1,0,1,1,0,0,0,0,0,0,0,9,0,0,0,0,0,48.0,10.0,29.0,34.0,9,1,0.0
23.2,8,1,0,1,1,0,0,0,0,0,0,0,6,0,0,0,0,0,56.0,10.0,31.0,32.0,0,1,0.0
23.214000000000002,10,1,0,1,0,0,0,1,0,0,0,0,10,0,0,0,0,0,85.0,8.0,31.0,70.0,41,1,0.0
23.221,11,1,0,1,1,0,0,0,0,0,0,0,5,1,0,0,1,0,47.0,10.0,29.0,28.0,7,1,0.0
23.228,12,1,0,1,0,0,1,1,0,0,0,0,14,0,0,1,1,0,75.0,9.0,29.0,70.0,77,1,0.0
23.256,16,1,0,1,0,0,1,1,0,0,0,0,4,0,0,1,1,0,71.0,9.0,29.0,68.0,61,1,0.0
24.142,1,1,0,1,1,0,0,1,0,0,0,0,2,0,1,0,1,0,65.0,8.0,30.0,52.0,44,1,0.0
24.149,2,1,0,1,1,0,0,1,0,0,0,0,6,1,1,0,0,0,72.0,9.0,29.0,69.0,28,1,0.0
24.156,3,1,0,1,0,0,0,1,0,0,0,0,7,0,1,1,1,0,71.0,9.0,29.0,74.0,27,1,0.0
24.16,4,1,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,0,88.0,4.0,29.0,56.0,64,1,0.0
24.17,5,1,0,1,0,0,0,0,0,0,0,0,12,0,0,1,1,0,60.0,10.0,30.0,72.0,21,1,0.0
24.177,6,1,0,1,0,0,0,1,0,0,0,0,11,1,1,1,1,0,74.0,9.0,32.0,73.0,33,1,0.0
24.184,7,1,0,1,0,0,0,1,0,0,0,0,10,0,0,1,1,0,54.0,10.0,29.0,61.0,25,1,0.0
24.198,8,1,0,1,0,0,0,0,0,0,0,0,11,1,1,1,1,0,62.0,10.0,30.0,65.0,22,1,0.0
24.205,9,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,0,0,27.0,10.0,30.0,46.0,2,1,0.0
24.212,10,1,0,1,1,0,0,1,0,0,0,0,4,1,0,1,1,0,68.0,8.0,31.0,52.0,48,1,0.0
24.219,11,1,0,1,0,0,0,0,0,0,0,0,10,0,0,0,1,0,56.0,9.0,30.0,62.0,12,1,0.0
24.226,12,1,0,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,56.0,10.0,29.0,30.0,16,1,0.0
24.233,13,1,0,1,0,0,0,1,0,0,0,0,15,0,1,1,1,0,83.0,6.0,31.0,70.0,45,1,0.0
24.239,14,1,0,1,1,0,1,1,0,0,0,0,3,1,0,1,1,0,91.0,5.0,30.0,31.0,69,1,0.0
24.246,15,1,0,1,1,0,1,0,0,0,0,0,7,0,1,0,1,0,90.0,6.0,31.0,32.0,99,1,0.0
24.254,16,1,0,1,0,0,1,1,0,0,0,0,10,1,0,1,0,0,68.0,9.0,30.0,69.0,61,1,0.0
25.148000000000003,1,1,0,1,1,0,0,1,0,0,0,0,3,0,0,0,0,0,72.0,10.0,30.0,62.0,52,1,0.0
25.155,2,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,47.0,9.0,29.0,65.0,0,1,0.0
25.162,3,1,0,1,0,0,1,1,0,0,0,0,9,1,1,0,0,0,85.0,9.0,30.0,57.0,68,1,0.0
25.169,4,1,0,1,0,0,0,0,0,0,0,0,6,1,1,0,1,0,70.0,10.0,29.0,78.0,21,1,0.0
25.176,5,1,0,1,1,1,0,1,0,0,0,0,3,1,0,1,1,0,74.0,3.0,29.0,68.0,56,1,0.0
25.183000000000003,6,1,0,1,0,0,1,0,1,0,0,1,9,1,0,1,0,0,70.0,9.0,29.0,74.0,28,1,0.0
25.186999999999998,7,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,67.0,10.0,29.0,38.0,10,1,0.0
25.197,8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,82.0,10.0,30.0,70.0,9,1,0.0
25.205,9,1,0,1,1,0,0,0,0,0,0,0,9,0,0,0,1,0,62.0,10.0,30.0,39.0,16,1,0.0
25.211,10,1,0,1,0,0,0,0,0,0,0,0,4,0,1,0,1,0,55.0,10.0,29.0,62.0,2,1,0.0
25.218000000000004,11,1,0,1,1,0,0,1,0,0,0,0,4,0,0,1,0,0,50.0,10.0,31.0,28.0,42,1,0.0
25.225,12,1,0,1,0,0,0,0,0,0,0,0,5,1,1,1,1,0,62.0,10.0,29.0,65.0,23,1,0.0
25.233,13,1,0,1,0,0,0,0,0,0,0,0,3,0,1,0,0,0,57.0,10.0,32.0,41.0,2,1,0.0
25.239,14,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,79.0,5.0,29.0,19.0,99,1,0.0
25.246,15,1,0,1,1,0,1,1,0,0,0,0,5,0,1,0,0,0,80.0,10.0,31.0,16.0,68,1,0.0
25.253,16,1,0,1,0,0,0,0,0,0,0,0,4,0,0,1,1,0,67.0,10.0,30.0,59.0,15,1,0.0
24.276999999999997,11,1,0,1,1,0,1,0,0,0,0,0,9,1,0,0,0,0,48.0,10.0,30.0,31.0,0,1,0.0
24.298000000000002,14,1,0,1,0,0,1,0,0,0,0,0,8,0,1,0,0,0,70.0,10.0,29.0,56.0,0,1,0.0
24.305,15,1,0,1,0,0,1,1,0,0,0,0,12,1,0,1,1,0,60.0,10.0,30.0,67.0,0,1,0.0
24.311999999999998,16,1,0,1,1,1,1,0,0,1,0,0,19,0,0,1,0,0,76.0,9.0,29.0,30.0,0,1,0.0
23.261,12,1,0,1,0,0,1,1,0,0,0,0,6,1,1,1,0,0,73.0,10.0,30.0,58.0,0,1,6.0
25.21,4,1,0,1,1,0,0,0,0,0,0,0,11,0,1,1,0,0,30.0,10.0,31.0,56.0,2,1,0.0
25.217,5,1,0,1,1,1,0,0,0,0,0,0,2,1,1,1,0,0,51.0,10.0,30.0,26.0,0,1,0.0
25.259,11,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,91.0,1.0,29.0,19.0,100,1,0.0
25.266,12,1,0,1,0,0,0,0,0,0,0,0,5,1,1,0,0,0,65.0,9.0,29.0,33.0,0,1,0.0
25.273000000000003,13,1,0,1,1,0,0,1,0,0,0,0,3,0,1,1,0,0,94.0,9.0,31.0,50.0,42,1,11.5
25.28,14,1,0,1,0,0,0,0,0,0,0,0,5,0,1,0,1,0,46.0,10.0,29.0,20.0,6,1,0.0
25.287,15,1,0,1,1,0,1,0,0,0,0,0,7,1,0,1,1,0,90.0,7.0,31.0,53.0,100,1,9.5
25.294,16,1,0,1,1,0,1,1,0,0,0,0,4,0,0,1,1,0,71.0,9.0,29.0,68.0,61,1,13.5
25.065,12,1,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,60.0,9.0,30.0,44.0,0,1,0.0
25.096,16,1,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0,0,82.0,10.0,29.0,38.0,93,1,0.0
26.041,2,1,0,1,0,0,1,0,0,0,0,0,7,1,1,0,1,0,84.0,10.0,30.0,70.0,0,1,0.0
26.146,16,1,0,1,1,1,0,1,1,0,0,0,11,0,1,0,0,0,51.0,10.0,30.0,15.0,0,1,0.0
23.35,12,1,0,1,1,0,1,0,0,0,0,0,3,0,1,0,1,0,90.0,6.0,30.0,33.0,97,1,0.0
24.078000000000003,1,1,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,66.0,10.0,30.0,74.0,9,1,0.0
24.086,2,1,0,1,0,0,0,0,0,0,0,0,2,0,1,1,0,0,39.0,10.0,31.0,53.0,23,1,0.0
24.092,3,1,0,1,1,0,0,0,1,1,0,0,4,1,0,0,0,0,89.0,9.0,31.0,71.0,79,1,0.0
24.099,4,1,0,1,0,0,1,1,0,0,0,0,2,0,1,0,1,0,78.0,9.0,29.0,57.0,75,1,0.0
25.076999999999998,1,1,0,1,0,0,0,0,0,0,0,0,5,1,0,1,0,0,52.0,10.0,30.0,48.0,4,1,0.0
25.189,3,1,0,1,1,0,1,0,0,0,0,0,11,0,1,0,0,0,45.0,10.0,29.0,49.0,0,1,0.0
25.195999999999998,4,1,0,1,0,1,1,0,1,1,1,0,3,1,1,0,0,0,90.0,6.0,29.0,61.0,0,1,0.0
25.203000000000003,5,1,0,1,1,0,1,0,1,0,0,0,12,0,0,0,0,0,46.0,10.0,29.0,40.0,0,1,0.0
25.217,7,1,0,1,0,1,1,1,0,0,0,0,8,1,0,1,1,0,57.0,10.0,29.0,39.0,0,1,0.0
25.224,8,1,0,1,0,1,1,1,0,0,0,0,9,0,0,0,0,0,50.0,10.0,30.0,31.0,0,1,0.0
25.238000000000003,9,1,0,1,1,0,0,1,1,0,0,0,4,0,0,1,0,0,48.0,10.0,30.0,28.0,0,1,0.0
25.245,10,1,0,1,1,0,1,1,1,1,0,0,11,0,1,1,0,0,90.0,7.0,29.0,56.0,0,1,0.0
25.252,11,1,0,1,0,1,1,1,0,0,0,0,11,0,0,1,0,0,44.0,10.0,30.0,4.0,0,1,0.0
25.256,12,1,0,1,0,1,1,0,0,0,0,0,6,0,1,1,0,0,75.0,10.0,30.0,21.0,0,1,0.0
25.266,13,1,0,1,1,0,1,0,1,1,0,1,7,0,0,1,1,0,89.0,3.0,30.0,24.0,0,1,0.0
25.274,14,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,84.0,10.0,30.0,11.0,0,1,0.0
25.28,15,1,0,1,0,1,1,0,0,0,0,0,8,0,0,0,0,0,76.0,10.0,29.0,32.0,0,1,0.0
25.287,16,1,0,1,1,1,0,1,1,0,0,0,11,0,1,0,0,0,51.0,10.0,30.0,15.0,0,1,0.0
25.051,1,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,70.0,36.0,29.0,56.0,0,1,4.0
25.065,3,1,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,64.0,11.0,29.0,52.0,0,1,14.0
25.086,6,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44.0,36.0,30.0,44.0,0,1,7.0
25.093000000000004,7,1,0,1,1,0,1,0,1,0,0,0,4,0,1,1,1,0,41.0,10.0,30.0,34.0,0,1,0.0
25.1,8,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,33.0,10.0,30.0,42.0,0,1,2.0
30.008000000000003,1,1,0,1,0,1,0,1,0,0,0,0,9,0,1,1,1,0,52.0,10.0,29.0,70.0,0,1,0.0
30.015,2,1,0,1,1,0,1,0,0,0,0,0,7,1,1,0,1,0,84.0,10.0,30.0,70.0,0,1,0.0
30.093000000000004,12,1,0,1,1,0,0,1,0,0,0,0,3,1,1,1,0,0,70.0,10.0,29.0,33.0,0,1,0.0
30.099,13,1,0,1,0,1,0,1,0,1,0,0,4,1,0,0,0,0,100.0,2.0,30.0,52.0,0,1,0.0
30.113000000000003,15,1,0,1,1,0,0,0,0,0,0,1,12,0,1,1,0,0,87.0,6.0,30.0,66.0,0,1,0.0
31.041999999999998,6,1,0,1,1,0,1,0,1,0,0,0,7,0,1,1,1,0,38.0,10.0,30.0,38.0,0,1,0.0
31.05,7,1,0,1,0,0,1,1,1,1,0,0,8,1,1,0,0,0,74.0,8.0,29.0,43.0,0,1,0.0
32.035,4,1,0,1,1,0,0,1,0,0,0,0,2,0,0,0,1,0,62.0,10.0,29.0,48.0,46,1,0.0
32.048,6,1,0,1,0,1,0,1,0,0,0,0,8,0,1,0,0,0,39.0,10.0,30.0,26.0,38,1,0.0
32.076,9,1,0,1,1,0,0,0,0,0,0,0,6,1,0,1,1,0,53.0,8.0,29.0,40.0,0,1,0.0
32.083,10,1,0,1,0,1,0,0,0,0,0,0,10,0,1,0,1,0,63.0,10.0,30.0,20.0,21,1,0.0
32.086999999999996,11,1,0,1,0,1,1,1,0,0,0,0,15,1,1,0,0,0,68.0,10.0,30.0,45.0,82,1,0.5
32.111999999999995,14,1,0,1,1,1,1,1,0,0,0,0,2,1,1,0,0,0,97.0,2.0,29.0,66.0,77,1,0.0
32.118,15,1,0,1,0,1,1,1,0,0,0,0,13,1,0,0,1,0,80.0,9.0,30.0,31.0,93,1,0.0
32.125,16,1,0,1,1,0,1,1,0,0,0,0,10,0,1,0,0,0,73.0,6.0,31.0,22.0,90,1,0.0
21.163,11,1,0,1,1,1,1,1,0,0,0,0,7,0,0,0,0,0,93.0,5.0,30.0,42.0,86,1,0.0
22.089000000000002,1,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,61.0,10.0,30.0,65.0,0,1,0.0
22.095,2,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,66.0,10.0,31.0,66.0,23,1,0.0
22.116999999999997,5,1,0,1,1,0,0,0,0,0,0,0,3,0,0,1,1,0,71.0,10.0,29.0,55.0,23,1,0.0
22.13,7,1,0,1,0,1,0,0,0,0,0,0,3,0,0,0,0,0,63.0,10.0,30.0,42.0,5,1,0.0
22.151,9,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,49.0,7.0,29.0,25.0,6,1,0.0
22.191999999999997,15,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,0,76.0,10.0,29.0,3.0,3,1,0.0
22.2,16,1,0,1,0,1,0,0,0,0,0,0,4,0,1,0,0,0,65.0,10.0,29.0,20.0,0,1,0.0
30.008000000000003,1,1,0,1,1,1,1,1,0,0,0,0,7,1,1,0,1,0,70.0,9.0,29.0,72.0,0,1,0.0
30.015,2,1,0,1,0,1,0,1,1,0,0,0,4,1,0,0,0,0,21.0,20.0,29.0,56.0,0,1,0.0
30.022,3,1,0,1,1,1,1,1,0,0,0,0,10,0,0,1,1,0,67.0,10.0,29.0,67.0,0,1,0.0
30.029,4,1,0,1,1,0,0,1,0,0,0,0,7,0,0,0,0,0,57.0,10.0,29.0,67.0,0,1,0.0
30.035999999999998,5,1,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,26.0,20.0,30.0,50.0,0,1,0.0
30.043000000000003,6,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,44.0,36.0,30.0,44.0,0,1,0.0
30.046999999999997,7,1,0,1,0,1,1,0,1,0,0,0,5,1,1,0,0,0,19.0,20.0,29.0,28.0,0,1,0.0
30.057,8,1,0,1,0,1,0,1,0,0,0,0,8,0,1,1,0,0,14.0,20.0,29.0,32.0,0,1,0.0
30.070999999999998,9,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,17.0,20.0,30.0,34.0,0,1,0.0
30.078000000000003,10,1,0,1,1,0,1,0,0,0,0,0,4,1,1,1,0,0,72.0,10.0,30.0,69.0,0,1,0.0
30.085,11,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,59.0,20.0,30.0,43.0,0,1,0.0
30.092,12,1,0,1,1,0,1,1,0,0,0,0,5,1,0,1,1,0,48.0,10.0,30.0,28.0,0,1,0.0
30.099,13,1,0,1,0,1,1,1,0,0,0,0,10,1,1,0,0,0,28.0,20.0,30.0,23.0,0,1,0.0
30.105999999999998,14,1,0,1,1,0,1,0,0,0,0,0,5,0,1,0,1,0,73.0,10.0,30.0,26.0,0,1,0.0
30.113000000000003,15,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,87.0,2.0,30.0,46.0,0,1,0.0
30.12,16,1,0,1,0,1,1,0,1,0,0,0,5,1,0,0,0,0,26.0,20.0,30.0,30.0,0,1,0.0
31.008000000000003,1,1,0,1,0,1,1,1,0,0,0,0,4,1,1,1,1,0,70.0,20.0,29.0,73.0,0,1,0.0
31.014,2,1,0,1,1,0,1,0,1,0,0,0,5,1,0,0,0,0,34.0,10.0,30.0,41.0,0,1,0.0
31.021,3,1,0,1,0,1,0,1,0,0,0,0,3,1,0,0,1,0,22.0,20.0,29.0,52.0,0,1,0.0
31.041999999999998,5,1,0,1,0,1,0,1,1,0,0,0,14,0,1,1,0,0,19.0,20.0,29.0,45.0,0,1,0.0
31.049,6,1,0,1,1,0,0,1,1,0,0,0,14,0,1,0,1,0,66.0,10.0,29.0,58.0,0,1,0.0
31.055999999999997,7,1,0,1,0,1,1,1,0,0,0,0,6,0,0,0,0,0,31.0,20.0,29.0,54.0,0,1,0.0
31.063000000000002,8,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,46.0,10.0,30.0,43.0,0,1,0.0
31.07,9,1,0,1,0,1,0,1,1,0,0,0,6,0,1,1,1,0,18.0,20.0,29.0,36.0,0,1,0.0
31.076999999999998,10,1,0,1,0,1,0,1,1,0,0,0,12,1,0,0,0,0,5.0,20.0,30.0,6.0,0,1,0.0
31.098000000000003,13,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,36.0,10.0,31.0,46.0,56,1,0.0
31.101999999999997,14,1,0,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,84.0,8.0,29.0,26.0,2,1,0.0
31.112,15,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,63.0,10.0,29.0,42.0,56,1,0.0
31.119,16,1,0,1,1,0,0,0,0,0,0,0,5,0,1,0,0,0,56.0,9.0,30.0,41.0,0,1,0.0
32.013000000000005,1,1,0,1,0,1,0,1,0,0,0,0,4,0,0,0,0,0,22.0,10.0,29.0,55.0,42,1,0.0
32.02,2,1,0,1,1,0,0,1,0,0,0,0,3,0,1,1,1,0,48.0,10.0,29.0,48.0,42,1,0.0
